village_name,longitude,latitude,population
Malomi,1.8542146091330156,8.304857569560244,82
Péonga,3.253910293593353,10.342409470885544,59
Gounarou,2.8537405046271953,10.85600545151491,49
Location #15934,2.5711876620522482,6.697148107934107,39
Location #10145,1.3595880129724476,10.42582667370907,77
Kétou,2.710296980265796,7.415659335937122,57
Tchaourou,2.807475975740357,9.436395262719318,95
Location #16043,2.424133064517995,11.59243145054685,39
Location #2661,2.3795641961025225,6.867678962804475,428
Location #14260,1.9214644948261634,7.447613688004171,49
Kouandé,1.5196854881333548,9.995972534135163,152
Kandi,2.841278135384587,11.256951749404296,90
Location #16652,1.1896131892772703,10.123802903751395,31
Lissèyigbé,2.0524519274591584,7.253914624923619,108
Igbo Ougouchi,2.5018344715510965,6.922291959521767,209
Gbanbanga,2.320898643529634,11.13970129467569,291
Bayakou,1.7497018848039738,9.367636195680802,1626
Savalou,1.9323192842772436,7.796613680113136,44
Houéli-Gaba,2.604804558029647,7.091767329730953,49
Kandi,2.979532514254951,11.137325532756948,54
Sakété,2.6656394157451766,6.660297904667155,2773
Location #13214,2.643489393548234,11.441034949449637,54
Location #10095,2.07099745291024,10.16844634095527,77
Location #8025,2.694523858506399,10.642068635980491,108
Allada,2.0515566270521024,6.678597917422112,62
Dassa-Zoumé,2.235394227071551,7.740362196630664,467
Lokossa,1.8274558740396392,6.668894975872622,54
Location #16196,2.385522204254904,6.621183177888332,36
Allada,2.0262579734613455,6.655970016204312,170
Tchaourou,2.7334613461559747,9.145985071991031,93
Kalalé,3.1307440169507195,10.240972572629351,72
Tantéga,1.0207170901488147,10.796537572167825,284
Location #14265,1.6832315195455116,9.134635548035787,49
Location #7025,0.950894009775057,10.278004372252083,126
Location #4497,2.1256009985442996,11.13532593962776,222
Prékété,1.6410000646612908,8.598978273305319,54
Gounarou,2.805063409541279,10.885564385770621,85
Bouaïna,3.7314698975527465,10.86142940767229,93
Location #11871,1.4293223291560309,9.979085982197828,64
Tchaourou,2.5217536483311536,9.07209788515071,108
Location #7048,1.0352161222537426,10.549206432682128,126
Saah,3.0127601122236163,11.207968543310484,75
Location #11135,2.930407396893583,10.824439495271784,70
Grand-Popo,1.797972856843883,6.314245049428383,52
Kongou,2.9385663231958605,11.22215073938292,59
Natitingou,1.426773521846091,10.387993561248594,361
Location #6358,1.9034257985632728,7.62063414119202,144
Tchaourou,2.4412908405175386,9.434281602601096,52
Biguina 3,1.6785314422060875,8.74999156800905,49
Location #11331,2.6095680878769207,7.080638177347796,67
Tchaourou,2.723571533141844,9.19270651132442,34
Frignon,1.620032514247879,9.147576541481936,34
Bani Zoumbou,3.6533313992793732,11.095862381369997,155
Gnonkourakali,2.889470954667505,9.957152480403469,54
Ouokon,2.462184416165699,7.059984740314709,46
Ouokon,2.4590215843245558,7.114588627048087,160
Kétou,2.5885883248900527,7.243800115656306,57
Dassa-Zoumé,2.4613704757328447,7.757402841201679,129
GUINROU,2.947104999715929,9.959625759387851,683
Wassa,1.614717308868502,9.632503030615164,101
Zè,2.2705764407872606,6.7263914816380765,575
Savalou,1.6523225516312972,7.743662615213048,441
Location #15998,2.6006928038157024,9.706138448584385,39
Tchaourou,2.9357915939677013,9.284457989762435,26
Pobè,2.749234132870992,7.137583879227341,67
Village de Detekpa Adjinangon,2.2136437221787957,7.262457706444598,64
Tabota,1.015520299153975,10.41494145320347,113
Tchaourou,2.965707511004334,9.160113259335493,85
Boukombé,1.019593524303278,10.239766872128495,162
Houéli-Gaba,2.610779889861558,7.095304701798325,111
Location #12978,1.6450185313021115,9.39109826650228,57
Tori-Bossito,2.1344918700022917,6.480903614137793,103
Kakindo,1.6085413132137834,9.486745724864424,80
Malanville,3.186205985723724,11.643199558168943,822
Pobè,2.7019755127413645,7.098447359135635,49
Tchaourou,2.1472871001062064,9.460364375289263,72
Ouèssè,2.429668541714509,8.613496665145192,108
Location #11824,1.742989065219078,9.94484681376682,64
Tanguieta,1.2226926783356253,10.704794002467091,67
Tori-Bossito,2.12996068924875,6.603508643865303,418
Dassa-Zoumé,2.1256334798193928,7.772363272090525,36
Awonou,2.547075195825197,6.77328701829142,294
Dassa-Zoumé,2.3656494078624224,7.658893267838503,162
Yossinandé,2.4906206951306333,11.395147165199582,62
Agonvy,2.5962602734264353,6.872552602268057,64
Lobogo,1.9000552399968542,6.6523335743596075,64
Allada,2.0537695763438744,6.675079388391011,276
Zinkanme,1.9392018631077712,7.297584554708876,709
Location #16143,2.782783117804772,11.371842073430582,36
Sé,2.093435406518792,6.759220101978688,379
Location #503,1.9043030593331958,7.531190024619617,2402
Bopa,1.9397687909749828,6.636873213946205,72
Ouenou,3.535397966985727,9.95795054071545,54
Zoungbonou,1.8178973997634797,6.590919600273967,905
Location #9289,1.1159768633285634,10.474472299299354,88
Ouinhi,2.5065501409945843,7.10195379663446,98
Bopa,1.865665537865061,6.708733792216932,80
Dan,2.0760842060996674,7.37339910368863,786
Location #12350,0.9511402202088413,10.353535851519984,59
Location #6828,2.3743030462605965,11.073330643003398,131
Barei,1.473862971950503,9.635576608160873,755
Dassa-Zoumé,2.1704709876434003,7.544728762394351,137
Ikpinlè,2.6952881764064185,6.9000781576019845,52
Zougoukina,3.139093601719868,11.958513938389789,46
Gah Bouay,2.7453964234949693,10.290757925790134,34
Location #5252,1.6496244394059052,9.879184313160831,186
Kétou,2.5110183615901187,7.224304248872131,106
Materi,1.0884259808502101,10.725949237098508,523
Asségon,2.089408375045385,7.404701219356968,394
Location #15497,2.6368872959165643,11.31094702886108,41
Tchaourou,2.7170344044569554,9.051903762669438,70
Sakété,2.5968357759935556,6.786080077495863,217
Toucountouna,1.345855421298119,10.483767358959778,57
Tanta,2.2400935523697405,6.667070622803659,168
Sèmè-Kpodji,2.676935946197824,6.408550061906848,402
Dahè,1.9382499998454223,6.526106622473865,90
Location #8107,2.9476447289218264,10.802396835005936,106
Location #3807,2.4191440808535893,11.475699014857007,276
Kerou Bagou,2.7311472574188556,10.767400418511588,54
Djanglanmey,1.812869873889634,6.3879263179949906,75
Lokossa,1.8259694342734996,6.680669458805345,52
Takotiéta,1.0386596863347526,10.342265043087012,70
Tchaourou,2.752697425449112,8.934458639041296,178
Nazoumè,1.9619415644870555,6.365622916053198,93
Gbékandji,2.557867100669653,6.684278234955964,72
Kalalé,3.1767471701385825,10.454729751066912,44
Kouaba,1.2335160195190862,10.252134520852948,224
Liboussou,3.571147329880442,10.80996325053968,82
Houéyogbé,1.8820701916680358,6.513442613964479,57
Malanville,3.289328428234905,11.92419741451131,528
Location #10965,3.0142092124870183,9.352478359781257,70
Lokossa,1.7963480251180957,6.665594880029778,655
Location #5987,2.3163420427348465,8.19506932276551,155
Location #427,2.7459300447686155,10.608053027955025,2804
Dogbo,1.635083046086333,6.732152327258704,88
Location #1325,1.9049729415902035,8.148125301178197,928
Kandi,2.962020938123493,11.207658344000095,113
Pobè,2.6900590137661475,7.008136679642413,93
Dododawa,2.872873199034132,11.071525536776022,149
Kalalé,3.683888275310259,10.593470222396816,41
Gbèssarè,3.7416138921018987,10.979406237617555,36
Location #6487,2.944022120989308,9.412747881193358,142
Location #14696,2.5251132400779643,11.102094206467118,46
Goumori,2.271522054184147,11.104762045781486,31
Location #16528,1.2024135719106768,10.417602884975059,34
Barei,1.5985677096210746,9.670410161025154,327
Tchaourou,2.9314536847051254,9.284983256157622,75
Simpérou,2.4569060787815835,11.326643485336719,88
Kassèhlo,2.078631251695119,7.442977640402711,108
Sori,2.7674131144261493,10.723602935246312,108
Location #11274,1.4692952131311037,10.648150508960057,67
Banikoara,2.462718841784627,11.237286826768118,57
Location #8823,0.8867872600608113,10.351970022205277,95
Dogbo,1.7908175811644942,6.759474113465455,201
Sanson,2.3565939466441477,9.302801071954928,59
Ina,2.7790842609859534,9.94619697259316,46
Savalou,1.7824252141374792,7.671363068882448,93
Bakou Bè,3.4305721321544493,11.174179568741414,95
Awonou,2.543317035647111,6.752011719404898,108
Location #13101,2.801710082256638,11.008334622521694,54
Ganoussirou,2.5202251482095694,11.4315020999371,49
Yarra,2.492683121284708,10.498506006681373,39
Location #7094,2.281759265383056,6.75139744880491,126
Location #11096,0.8736380309391505,10.493793844455233,70
Kalalé,3.1844779381286554,10.04264215619468,227
Kountori,0.9317713010644356,10.39785558413413,46
Location #1801,1.9795554808130802,10.607299411276868,665
Koguédé,2.172607684452369,7.200573224542787,93
Location #6152,2.8628836444359154,9.483998189380399,149
Location #2765,1.7748755399553084,7.404943727405499,410
Location #4032,2.5667068459016864,6.618233494319485,255
Location #7350,1.1984396662588128,10.23452804397598,121
Djougou,1.716429764350312,9.71249390284485,131
Koutangou,1.0696912078424876,10.373950392975694,39
Location #2551,2.554312005744291,8.187461410507217,448
Location #6017,1.6757016652700591,9.39048237047952,155
N'Dali,2.681695330412748,9.695567235178537,80
Location #16918,1.787460920019429,9.117777097492743,26
Tchaourou,2.514426483719317,8.872694395948681,36
Késsounou,2.5341632933335774,6.581245418127239,173
Location #13499,2.760327585028441,10.629969616009081,54
Location #15673,1.12555578079459,10.544404703944249,41
Tchaourou,2.7920737664148514,9.100626008188309,613
Béroubouay,2.7059072589241797,10.489516043353268,90
Ita-Ogou,2.670174634585577,6.894610101056873,101
Location #15815,2.4726173665499287,9.657345301377834,39
Sissigourou,2.8641511903317984,10.252771941185587,49
Illosso-Saharo,2.598364489955059,6.730472993971958,52
Bopa,2.033727637654907,6.719187362967664,338
Pira,1.6423482435943273,8.638884606789182,49
Kalalé,3.087997959373181,10.166383463933048,281
Dassa-Zoumé,2.338458484356864,7.859666741358086,1353
Kinninkou,2.5674169758477903,10.155402878008418,518
Location #11567,2.412283949651703,11.032915245171909,67
Alafiarou,2.412658141960885,9.044646653698578,93
Ogamoin,3.0206449036195204,9.414467982129098,794
Kalalé,3.1206101692646806,10.132742297828866,170
Tchaourou,2.0569950369151777,9.19418131006044,41
Boukombé,1.0692953015977005,10.198648308306351,62
Tantéga,1.0251188692906967,10.885923850957198,108
Kongou,2.90818436279347,11.200451222673344,518
Location #11146,1.7319566665302835,9.957049651960151,70
Dassa-Zoumé,2.17603690739577,7.7001201538767265,222
Tori-Bossito,2.2089329697689295,6.460857720296961,36
Parakou,2.6179906574491754,9.419317203143944,722
Malanville,3.1816521613382167,11.815518952580875,242
Pélébina,1.6495557125234661,9.461907185269636,44
Datori,0.8194492555242331,10.415796562793853,188
Donwari,2.8475988232565546,11.136504182811274,52
Toucountouna,1.3524860995816799,10.427477428441119,44
Grand-Popo,1.9327567530361596,6.302310561209312,126
Boukombé,1.0271710706694663,10.235290787068475,101
Donwari,2.8188344896534945,11.21369722636857,77
Taba,1.6198014714069746,9.287475611984457,245
Damè-Centre,2.250239036232024,6.895281436515856,322
Location #2306,2.666335568869304,6.453264996464196,503
Kouandé,1.7009356117857353,10.510353618517707,59
Grand-Popo,1.9216528423757329,6.2996022372369795,131
Kouandé,1.6906843388156807,10.290346260279875,88
Location #13679,2.2038381804712137,10.760956218903042,52
Location #1403,2.0481626565949287,7.290422033791655,876
Kpakpanin,2.4719160840612386,8.78797538504786,188
Dipoli,0.9935422818204453,10.408017959138926,82
Korontière,0.9976575723431592,10.319136831707148,80
Lokossa,1.7249280743117013,6.726606820004666,822
Location #10274,0.971651637070985,10.32394000069763,77
Dipoli,0.9953922720415616,10.334511156710896,41
Location #9643,1.668622538472992,9.927914401419995,82
Location #12963,0.9621114772891294,10.334715938013833,57
Bouanri,2.8669508838018967,10.17085993157562,162
Malanville,3.3877212928842795,11.646176719587576,595
Lokossa,1.7859066847140144,6.6812189553108166,129
Agonkanmè,1.9975812851140773,6.370770792437451,70
Késsounou,2.491425205659416,6.511944793381773,54
Dogbo,1.8870423935381073,6.785732067081046,85
Gomparou,2.452376733931211,11.323767933075304,95
Location #14462,2.7425640103862734,11.451245164364966,49
Pédé,3.0015467394219506,11.241365483906849,49
Tchaourou,2.553503011447711,9.273045581424533,62
Lafiarou,2.958078768302144,11.15019369300536,65
Karunji,3.5848617670104237,9.945527350231917,72
Location #9994,2.5051014086070347,10.88438596067664,80
Onklou,1.9695555735563004,9.5121779527535,49
Location #10386,2.352689648857303,6.755107039726149,75
Oko-Akaré,2.6705198479838463,6.923355388852659,82
Djougou,1.6478752500062974,9.831146724857874,57
Gando Namoni,0.7861805152261963,10.396784708004036,62
Pobè,2.6822311761691027,6.948794042855996,155
Tchaourou,2.4811678922665235,9.29137056416919,191
Location #6964,1.8755035875377157,9.86170347386735,129
Takon,2.598119911743591,6.679589566126903,173
Location #6153,2.691978268998656,10.645346148010194,149
Kalalé,3.217393033731254,10.33524473339167,582
Agatogbo,1.911743303343616,6.3915337888982595,106
Copargo,1.5934132674145187,9.890323237886784,52
Location #10318,0.805889826482165,10.566957649195551,77
Location #9528,3.5100311145030862,11.219449313761249,85
Ouèssè,2.419347225571242,8.386793479751915,80
Location #4436,2.6085998680775937,11.437698400992765,227
Location #7375,2.2070451491383296,7.43769522567757,119
Gando Namoni,0.7978291804167438,10.422548820470457,54
Matchayan Marché,2.9342750500570816,12.286722344933194,82
Okédjia,2.66437895923284,6.875503009853606,106
Adido,2.533075708945364,6.832079439883419,4585
Location #8245,1.29917736025729,10.075796264624293,103
Location #8903,1.063542844300956,10.298576903352775,93
Location #5642,0.9496133360326348,10.836364077083031,168
Lokossa,1.6423313723937187,6.590131882579754,263
Materi,1.0215750055241604,10.696489443925735,49
Sandilo,3.079547212488146,9.582313649579666,119
Natitingou,1.2732091742467253,10.311268033615047,52
Yoko,2.5925253454398627,6.755605572191255,258
Kétou,2.6968551328345094,7.591850645565046,52
Tintinmou,2.3189115516657863,11.233574415711962,44
Agonvy,2.5646884084032466,6.891838188687126,59
Saah,3.049481334827992,11.227832301927917,180
Gangban,2.47125146871762,6.667405122491986,3923
Houédamè,2.5686724956786384,6.922443249441764,155
Sèrèbani,3.467385042838061,10.794310413172076,1508
Location #16401,2.516944795024995,9.563004012730799,34
Prékété,1.669653459968516,8.6348500249635,49
SANSI GANDÓ,3.50810723507504,9.972240689851242,75
Natitingou,1.4535133916792864,10.281535554331715,54
Kpomassè,2.0286221207613764,6.422574282771312,90
Location #3584,2.09971966812288,8.28226508726915,296
Location #2724,1.7601639931898445,7.616312108537715,418
Bopa,1.943377381782324,6.581983444208531,52
Kassakou,2.915466296040746,11.090218383264867,271
Location #14967,2.789847187462634,10.990032465598732,46
Porto-Novo,2.658093752258039,6.453175917134129,265
Location #2822,2.150397798583064,6.76686089614256,399
Djougou,1.6720506741250178,9.676980218456526,113
Allada,2.199771540870569,6.762533158101806,1168
Dassa-Zoumé,2.1495378999895136,7.7293394031142455,343
Tounga-Délégué,3.541718661382413,11.016296141702824,242
Location #1119,1.9165448324291567,9.419874540443324,1116
Donwari 2,3.0056541960547594,10.908742763387556,119
Founougo,2.5998336914201348,11.481448684430964,77
Founougo,2.5778296978692685,11.504839030709439,70
Banikoara,2.4039530242520257,11.145342148426868,57
Location #8373,2.2976683278894505,6.802231117958388,101
Founougo,2.508360083841966,11.50944621041702,46
Domè,2.2719476061272914,7.0746998959204745,46
Gnonkourakali,2.9055901779989135,9.99138599011241,46
Location #5702,1.075772480582795,10.778690478198019,168
Berecingou,1.367054689755923,10.2240421424393,237
Allada,2.185228602185881,6.730835007361001,39
Bopa,1.9908785231551005,6.7113261803461475,41
Koumagou,1.155689597940655,10.137996790508044,62
Location #2747,1.9923127658196498,9.80614104124782,412
Ouèssè,2.6560508527717146,8.391619378480385,95
Diguidirou,3.183102538307032,9.61788846832708,152
Location #14115,2.3342822562968752,11.146004612629653,49
Tchaourou,2.9309565196084333,9.276891622601509,77
Location #15023,2.5846680269831284,9.504947713190102,46
Adounko Daho,2.254519794239348,6.351903711829167,188
Partago,1.8927304998921968,9.534288341438758,64
Location #1601,1.90130488822487,9.44979132857284,758
Allada,2.111571510860455,6.640612266204251,229
Pobè,2.7417537762807513,7.140307303050184,41
